  ,Itt,par,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28
482,44100,28,2.32E-04,8.25E-03,0.2139,0.3801,0.2707,0.1565,0.6806,0.4799,0.2863,0.3434,0.1974,0.1302,0.456,0.6491,0.5591,0.3361,0.1075,0.9527,0.7959,0.4787,0.1292,0.6858,0.4109,0.1316,0.2527,7.82E-02,4.66E-02,0.2384
483,44150,28,4.55E-04,7.19E-03,0.1446,0.2485,0.186,9.50E-02,0.4316,0.3183,0.1695,0.2401,0.121,7.29E-02,1.022,1.423,1.26,0.7199,0.2742,1.996,1.754,1.004,0.3691,1.555,0.8868,0.3379,0.5105,0.1923,8.56E-02,0.242
484,44200,28,5.41E-05,1.09E-02,0.1156,0.2038,0.1477,8.41E-02,0.3664,0.2571,0.1564,0.1907,0.1049,7.29E-02,0.6474,0.877,0.7953,0.4536,0.2096,1.221,1.076,0.6185,0.2583,0.9779,0.5552,0.2575,0.3235,0.1458,9.02E-02,0.2417
485,44250,28,1.52E-04,6.75E-03,0.1713,0.3032,0.2196,0.129,0.5428,0.386,0.235,0.2831,0.1629,0.1058,0.7325,1.034,0.9047,0.503,0.195,1.502,1.273,0.7204,0.2427,1.119,0.618,0.2421,0.3545,0.1292,7.81E-02,0.2421
486,44300,28,1.44E-05,7.76E-03,0.2514,0.4426,0.3255,0.1905,0.7864,0.5698,0.343,0.4233,0.2435,0.1532,0.7778,1.048,0.9671,0.5177,0.2384,1.455,1.297,0.7136,0.2926,1.205,0.6387,0.2979,0.3567,0.1527,9.59E-02,0.2421
487,44350,28,4.22E-05,8.06E-03,0.3689,0.6485,0.4752,0.2722,1.148,0.8313,0.4871,0.614,0.3466,0.2107,1.474,2.145,1.813,1.038,0.3417,3.16,2.633,1.524,0.4708,2.233,1.271,0.4204,0.7443,0.2382,0.103,0.2412
488,44400,28,1.04E-04,1.16E-02,0.3255,0.5676,0.4209,0.234,1.002,0.7283,0.4217,0.5468,0.2965,0.1842,1.617,2.294,2.004,1.107,0.3892,3.288,2.843,1.578,0.5252,2.487,1.369,0.4808,0.7657,0.266,0.1234,0.241
489,44450,28,7.47E-04,7.77E-03,0.2837,0.5112,0.3608,0.2252,0.9305,0.6458,0.4162,0.461,0.2819,0.1909,1.341,1.894,1.671,0.9006,0.3154,2.708,2.355,1.286,0.4229,2.084,1.119,0.3944,0.6141,0.2054,9.37E-02,0.2429
490,44500,28,1.12E-04,8.06E-03,0.3149,0.5614,0.4035,0.244,1.008,0.7161,0.4423,0.5187,0.3094,0.1974,1.564,2.205,1.95,1.04,0.3725,3.152,2.747,1.479,0.4889,2.433,1.296,0.4657,0.6976,0.2396,0.1228,0.2429
491,44550,28,1.72E-03,7.70E-03,0.4109,0.7369,0.5264,0.3269,1.326,0.9417,0.5912,0.6757,0.4168,0.2661,2.073,3.143,2.561,1.458,0.3344,4.829,3.878,2.23,0.4513,3.164,1.8,0.4164,1.033,0.219,0.1032,0.2404
492,44600,28,1.99E-04,1.02E-02,0.2885,0.5159,0.3687,0.2249,0.9258,0.6581,0.4056,0.4721,0.2865,0.1805,1.361,2.09,1.68,0.955,0.2066,3.252,2.578,1.478,0.2809,2.074,1.177,0.2563,0.6751,0.1356,6.58E-02,0.2393
493,44650,28,6.51E-06,8.15E-03,0.2205,0.3976,0.2786,0.1716,0.7191,0.5013,0.3119,0.3528,0.2165,0.1382,1.292,1.93,1.602,0.8884,0.23,2.917,2.392,1.335,0.3128,1.987,1.1,0.2852,0.615,0.1525,7.25E-02,0.2407
494,44700,28,6.86E-05,7.58E-03,0.1521,0.2693,0.1963,0.1168,0.48,0.3466,0.2109,0.254,0.15,9.62E-02,0.6066,0.9036,0.7515,0.4171,0.1122,1.381,1.118,0.6282,0.1353,0.9316,0.5155,0.139,0.2906,7.24E-02,5.24E-02,0.2407
495,44750,28,1.08E-04,8.93E-03,0.1411,0.2522,0.1804,0.1096,0.4544,0.3209,0.2002,0.232,0.1397,9.32E-02,0.6052,0.8522,0.7476,0.4169,0.1601,1.233,1.053,0.5913,0.1952,0.924,0.5141,0.1971,0.2902,0.1073,7.31E-02,0.2414
496,44800,28,5.04E-04,7.95E-03,0.1053,0.1939,0.1309,8.58E-02,0.3608,0.239,0.1614,0.1644,0.1061,7.60E-02,1.081,1.534,1.331,0.7604,0.2738,2.209,1.889,1.082,0.361,1.64,0.9359,0.3366,0.5372,0.1912,9.63E-02,0.2413
497,44850,28,7.54E-06,7.14E-03,0.1042,0.1919,0.1294,8.48E-02,0.3592,0.2359,0.1631,0.1622,0.1036,8.00E-02,0.5486,0.801,0.6753,0.3884,0.121,1.193,0.9851,0.5707,0.1571,0.8315,0.4772,0.1486,0.2772,8.40E-02,4.55E-02,0.2439
498,44900,28,4.14E-04,8.34E-03,9.53E-02,0.1734,0.1213,7.90E-02,0.3209,0.2177,0.1491,0.1565,9.91E-02,7.38E-02,0.7653,1.079,0.9519,0.5168,0.1847,1.536,1.341,0.7327,0.2511,1.185,0.6413,0.2297,0.3528,0.1239,5.33E-02,0.244
499,44950,28,8.10E-04,7.48E-03,0.1343,0.2472,0.1675,0.1104,0.4597,0.3057,0.2071,0.211,0.1368,9.71E-02,0.5398,0.7532,0.6708,0.3638,0.1405,1.076,0.9319,0.5184,0.1811,0.835,0.4485,0.1757,0.2544,9.10E-02,4.84E-02,0.243
500,45000,28,2.54E-04,7.09E-03,0.1086,0.1919,0.1396,8.12E-02,0.3436,0.2439,0.1476,0.1816,0.1032,6.70E-02,1.235,1.683,1.551,0.7979,0.3194,2.327,2.108,1.103,0.4189,1.951,0.9983,0.4031,0.5253,0.2012,9.38E-02,0.2425
501,45050,28,2.92E-05,7.78E-03,8.57E-02,0.1588,0.1059,7.05E-02,0.3017,0.1913,0.1359,0.1343,8.44E-02,6.32E-02,1.341,1.895,1.671,0.8981,0.3122,2.73,2.355,1.289,0.4111,2.086,1.115,0.392,0.6116,0.2004,9.49E-02,0.2418
502,45100,28,6.37E-05,8.11E-03,0.1975,0.3628,0.2458,0.1593,0.6727,0.4472,0.2975,0.3086,0.1954,0.1329,0.7361,1.053,0.9075,0.5119,0.1844,1.553,1.29,0.7518,0.2383,1.121,0.6262,0.2297,0.3673,0.1208,6.47E-02,0.2411
503,45150,28,6.60E-04,9.58E-03,0.2235,0.4047,0.2802,0.1726,0.7455,0.4997,0.3235,0.3558,0.2103,0.1437,0.5771,0.7594,0.7187,0.3838,3.07E-03,1.036,0.9419,0.5159,4.02E-03,0.8966,0.4748,3.79E-03,0.2625,2.03E-03,6.60E-04,0.242
504,45200,28,1.52E-04,7.51E-03,0.3119,0.5624,0.3937,0.2416,1.035,0.6974,0.4529,0.5046,0.2951,0.2026,0.3429,0.4456,0.4396,0.2013,2.93E-03,0.611,0.5684,0.2704,5.36E-03,0.5648,0.2558,3.15E-03,0.1231,2.66E-03,1.42E-03,0.2434
505,45250,28,8.26E-04,7.37E-03,0.323,0.6048,0.3945,0.2698,1.159,0.7226,0.5257,0.4924,0.3176,0.2426,0.4083,0.5191,0.5167,0.247,1.34E-02,0.6886,0.6532,0.3237,1.78E-02,0.6556,0.3094,1.57E-02,0.156,1.01E-02,2.50E-03,0.2434
506,45300,28,1.66E-04,7.24E-03,0.2483,0.4459,0.3157,0.1934,0.8308,0.5476,0.3698,0.4139,0.2319,0.1685,0.2309,0.2961,0.2978,0.1271,8.61E-03,0.4268,0.3778,0.175,8.89E-03,0.386,0.1603,9.79E-03,7.72E-02,6.26E-03,3.04E-03,0.2426
507,45350,28,1.31E-03,1.14E-02,0.3458,0.5755,0.4702,0.2384,0.9882,0.7632,0.4195,0.6518,0.3099,0.1819,0.4817,0.6875,0.6001,0.3117,3.69E-02,1.018,0.8528,0.456,5.12E-02,0.7495,0.3848,4.47E-02,0.2086,2.53E-02,4.88E-03,0.2447
508,45400,28,3.12E-04,7.23E-03,0.3052,0.5265,0.4024,0.2227,0.932,0.68,0.4039,0.5391,0.2821,0.1795,0.7497,1.142,0.9382,0.4954,3.76E-02,1.768,1.428,0.7616,5.33E-02,1.175,0.6178,4.58E-02,0.332,2.58E-02,4.59E-03,0.2422
509,45450,28,8.86E-04,7.95E-03,0.4339,0.7135,0.5958,0.2932,1.187,0.9714,0.4927,0.8235,0.3963,0.2071,0.9292,1.399,1.163,0.6099,6.26E-02,2.143,1.75,0.9262,8.93E-02,1.456,0.7618,7.73E-02,0.404,4.14E-02,7.13E-03,0.2434
510,45500,28,8.79E-05,7.11E-03,0.4734,0.7656,0.6594,0.3127,1.247,1.061,0.5129,0.9216,0.4315,0.2131,0.6735,1.052,0.8361,0.4581,4.72E-02,1.683,1.305,0.7262,6.63E-02,1.039,0.5671,5.75E-02,0.316,3.17E-02,8.37E-03,0.2416
511,45550,28,5.78E-04,9.25E-03,0.3641,0.6147,0.4945,0.2674,1.048,0.8286,0.4608,0.6753,0.3579,0.205,0.6629,1.063,0.8144,0.4719,4.88E-02,1.722,1.304,0.7629,7.64E-02,1.002,0.5775,5.74E-02,0.3403,3.67E-02,1.07E-02,0.244
512,45600,28,9.36E-04,8.23E-03,0.5463,0.8949,0.7539,0.3698,1.473,1.231,0.612,1.043,0.5069,0.2558,0.4397,0.7175,0.5471,0.3085,1.70E-02,1.19,0.8904,0.5105,2.77E-02,0.6831,0.3805,1.88E-02,0.2223,1.44E-02,5.37E-03,0.2418
513,45650,28,7.40E-03,8.54E-03,0.3243,0.5575,0.4315,0.2409,0.9643,0.7384,0.4192,0.576,0.3177,0.1835,0.9017,1.485,1.111,0.6451,9.25E-02,2.465,1.826,1.072,0.153,1.373,0.7906,0.1117,0.4691,6.89E-02,1.36E-02,0.2399
514,45700,28,7.19E-04,8.88E-03,0.3878,0.6456,0.5276,0.2689,1.082,0.8744,0.4547,0.7201,0.3622,0.1932,0.7699,1.265,0.9359,0.5674,0.1164,2.104,1.536,0.9417,0.1874,1.141,0.6852,0.1386,0.4266,8.85E-02,2.42E-02,0.2413
515,45750,28,1.72E-04,6.15E-03,0.3086,0.5355,0.408,0.2347,0.9353,0.7046,0.4126,0.5415,0.3074,0.1834,0.9745,1.575,1.197,0.6986,0.1485,2.581,1.935,1.139,0.2275,1.475,0.8535,0.1791,0.5097,0.1072,3.42E-02,0.244
516,45800,28,3.40E-05,7.41E-03,0.4212,0.7224,0.5627,0.3148,1.247,0.9603,0.5471,0.7544,0.4165,0.2416,0.6053,0.9493,0.7357,0.4338,0.1141,1.562,1.151,0.7008,0.146,0.8962,0.5239,0.1383,0.3206,7.46E-02,4.07E-02,0.2419
517,45850,28,2.03E-04,7.97E-03,0.635,1.073,0.8592,0.4645,1.818,1.449,0.7891,1.164,0.6263,0.3438,0.5852,0.8315,0.718,0.3896,0.1494,1.245,1.013,0.5782,0.1823,0.8843,0.471,0.1844,0.2756,9.14E-02,5.55E-02,0.2423
518,45900,28,2.64E-05,7.38E-03,0.5135,0.8583,0.6989,0.364,1.438,1.166,0.6117,0.9523,0.4935,0.2612,0.3508,0.4736,0.4289,0.2322,9.85E-02,0.6838,0.5771,0.3254,0.1054,0.5274,0.2785,0.1181,0.1646,6.34E-02,5.04E-02,0.2437
519,45950,28,1.58E-04,7.35E-03,0.247,0.4105,0.3374,0.1729,0.6853,0.559,0.2901,0.4619,0.2348,0.1236,0.5157,0.7112,0.6324,0.3442,0.1491,1.017,0.8685,0.4878,0.1846,0.7792,0.4155,0.18,0.2431,9.99E-02,6.40E-02,0.2413
520,46000,28,5.05E-04,7.55E-03,0.3752,0.6183,0.5162,0.2593,1.025,0.8475,0.4326,0.7119,0.3539,0.1842,0.3791,0.5921,0.4587,0.2776,7.34E-02,0.9505,0.715,0.4411,9.72E-02,0.5588,0.3295,8.51E-02,0.2151,5.63E-02,3.44E-02,0.2389
521,46050,28,4.36E-04,7.67E-03,0.3312,0.5565,0.4486,0.2362,0.9398,0.7514,0.4013,0.609,0.3177,0.1727,0.3783,0.5374,0.457,0.2691,0.1056,0.8092,0.6434,0.3995,0.1187,0.5562,0.3174,0.1273,0.207,7.05E-02,5.83E-02,0.243
522,46100,28,2.34E-05,6.35E-03,0.2966,0.4929,0.4044,0.2052,0.824,0.6692,0.3459,0.5526,0.2772,0.1469,0.24,0.2915,0.301,0.1441,9.86E-02,0.4091,0.3619,0.1913,8.25E-02,0.3797,0.1766,0.1239,9.63E-02,5.21E-02,7.04E-02,0.2436
523,46150,28,6.74E-04,7.03E-03,0.4666,0.7832,0.6317,0.3305,1.32,1.058,0.5602,0.8568,0.4449,0.2396,0.2182,0.2208,0.2752,0.118,0.1139,0.3323,0.2736,0.1491,4.42E-02,0.35,0.1435,0.1439,7.82E-02,4.74E-02,0.1119,0.2424
524,46200,28,6.75E-04,8.63E-03,0.2565,0.4318,0.3466,0.1829,0.7332,0.5805,0.3143,0.4699,0.244,0.1372,0.1524,0.2017,0.1853,0.1024,5.03E-02,0.4078,0.2387,0.1748,-2.08E-02,0.2293,0.1171,6.11E-02,8.86E-02,1.63E-02,7.71E-02,0.2431
525,46250,28,1.18E-05,1.06E-02,0.1564,0.2556,0.2153,0.1036,0.4235,0.3489,0.1754,0.2977,0.1396,7.50E-02,0.1489,0.2434,0.173,0.1206,2.38E-02,0.5101,0.2759,0.2297,-3.27E-02,0.2042,0.1338,2.91E-02,0.114,3.51E-03,5.41E-02,0.2429
526,46300,28,5.34E-04,7.39E-03,0.136,0.23,0.1831,9.78E-02,0.3952,0.3066,0.1719,0.2482,0.1285,7.71E-02,0.1693,0.2121,0.2085,0.1053,5.34E-02,0.328,0.2603,0.145,2.17E-02,0.2599,0.1247,6.40E-02,7.55E-02,2.77E-02,5.34E-02,0.2432
527,46350,28,1.27E-03,9.48E-03,0.1507,0.2548,0.203,0.1085,0.4357,0.3409,0.1885,0.2749,0.1437,8.33E-02,0.2359,0.2894,0.2857,0.1538,8.53E-02,0.3958,0.3521,0.1933,7.11E-02,0.3485,0.1827,0.1,0.1065,5.50E-02,6.16E-02,0.2427
528,46400,28,3.85E-04,6.66E-03,0.1347,0.2258,0.1828,9.56E-02,0.383,0.3042,0.1648,0.2492,0.1274,7.26E-02,0.4181,0.5169,0.5151,0.2584,0.134,0.6562,0.6376,0.3215,0.1518,0.638,0.3136,0.1623,0.1673,8.49E-02,5.78E-02,0.2417
529,46450,28,1.78E-03,6.93E-03,0.1442,0.2612,0.1863,0.1229,0.4774,0.3352,0.2273,0.2415,0.1564,0.1099,0.6499,0.8321,0.8146,0.39,0.1943,1.096,1.036,0.5157,0.2331,1.026,0.4802,0.2452,0.2503,0.1117,7.03E-02,0.2392
530,46500,28,3.50E-04,9.10E-03,0.1186,0.2197,0.1509,0.1068,0.4109,0.2778,0.2021,0.1928,0.1339,0.1009,1.062,1.376,1.312,0.6685,0.3196,1.809,1.689,0.8884,0.4075,1.63,0.8097,0.3962,0.4497,0.1982,0.1008,0.2454
531,46550,28,6.55E-04,9.47E-03,8.51E-02,0.1547,0.1097,7.33E-02,0.285,0.1975,0.1375,0.1422,9.25E-02,6.78E-02,1.264,1.644,1.514,0.8625,0.3783,2.153,1.963,1.133,0.489,1.82,1.023,0.4528,0.6063,0.2581,0.116,0.2414
532,46600,28,7.45E-04,6.05E-03,9.82E-02,0.1835,0.1242,9.01E-02,0.3459,0.2307,0.1717,0.1577,0.1124,8.63E-02,1.879,2.365,2.3,1.195,0.5972,2.992,2.892,1.513,0.7453,2.821,1.455,0.7312,0.7739,0.3789,0.196,0.2404
533,46650,28,1.05E-04,9.16E-03,0.1199,0.2189,0.1541,0.1044,0.4034,0.2796,0.1946,0.1988,0.1322,9.53E-02,2.462,3.005,2.998,1.57,0.8539,3.685,3.656,1.924,1.032,3.656,1.905,1.041,1.012,0.5415,0.3043,0.2406
534,46700,28,6.34E-05,7.36E-03,0.155,0.2724,0.204,0.1232,0.4831,0.3566,0.2211,0.2695,0.16,0.1028,1.689,2.116,2.07,1.075,0.572,2.68,2.591,1.357,0.7,2.54,1.313,0.7029,0.692,0.3586,0.2068,0.2425
535,46750,28,6.06E-05,8.49E-03,0.1977,0.3389,0.2642,0.1474,0.5847,0.451,0.2569,0.3539,0.195,0.1146,1.461,1.882,1.784,0.9454,0.4397,2.449,2.296,1.224,0.5477,2.18,1.151,0.5366,0.6171,0.2818,0.1485,0.2412
536,46800,28,6.32E-04,6.55E-03,0.1433,0.2472,0.1907,0.1088,0.431,0.327,0.1924,0.2548,0.1426,8.77E-02,1.869,2.396,2.275,1.217,0.5776,3.09,2.915,1.567,0.7284,2.772,1.478,0.7037,0.8005,0.3743,0.1918,0.2415
537,46850,28,4.60E-04,8.25E-03,0.1324,0.2254,0.1779,9.75E-02,0.39,0.2998,0.1727,0.2403,0.1278,7.90E-02,2.706,3.689,3.298,1.8,0.6825,5.053,4.497,2.459,0.914,4.022,2.192,0.8313,1.202,0.4532,0.1912,0.2431
538,46900,28,9.99E-04,7.24E-03,0.1307,0.2293,0.1722,0.1034,0.4081,0.2994,0.1877,0.2283,0.1332,8.86E-02,3.81,5.162,4.656,2.529,1.056,7.011,6.307,3.429,1.416,5.69,3.087,1.289,1.684,0.7032,0.3148,0.2421
539,46950,28,2.98E-05,7.55E-03,0.2564,0.4498,0.338,0.2029,0.7937,0.5908,0.3609,0.4466,0.2651,0.166,6.416,8.754,7.848,4.249,1.688,11.96,10.7,5.803,2.29,9.602,5.192,2.062,2.824,1.12,0.463,0.2436
540,47000,28,4.31E-05,8.18E-03,0.4039,0.7227,0.5258,0.3346,1.297,0.9387,0.6027,0.6852,0.4334,0.2816,3.912,5.369,4.73,2.684,1.069,7.385,6.487,3.692,1.456,5.723,3.239,1.292,1.853,0.7343,0.3104,0.2418
541,47050,28,3.67E-04,7.72E-03,0.3722,0.6635,0.4854,0.3054,1.186,0.8639,0.5478,0.6338,0.3968,0.2542,2.315,3.082,2.831,1.525,0.6875,4.119,3.765,2.037,0.9025,3.464,1.858,0.8408,1.014,0.4515,0.2194,0.2417
542,47100,28,4.05E-04,6.00E-03,0.4138,0.7489,0.5345,0.3518,1.36,0.9653,0.6414,0.6915,0.4522,0.304,1.988,2.757,2.427,1.332,0.498,3.835,3.365,1.851,0.6802,2.966,1.622,0.6072,0.8996,0.3346,0.141,0.2428
543,47150,28,1.97E-04,7.46E-03,0.3545,0.6501,0.4537,0.3104,1.196,0.8304,0.5731,0.5816,0.3955,0.2758,1.932,2.653,2.392,1.253,0.5383,3.666,3.283,1.727,0.7212,2.965,1.545,0.6655,0.8229,0.3482,0.1694,0.2408
544,47200,28,5.14E-04,8.72E-03,0.3843,0.6958,0.4963,0.327,1.262,0.8975,0.5944,0.6414,0.4212,0.2807,1.893,2.577,2.349,1.218,0.5479,3.527,3.196,1.664,0.7381,2.92,1.501,0.6767,0.7993,0.3557,0.1677,0.2421
545,47250,28,1.44E-04,7.19E-03,0.3688,0.6615,0.4793,0.3072,1.189,0.8584,0.5533,0.6235,0.398,0.2583,1.599,2.18,1.929,1.106,0.4762,2.998,2.631,1.513,0.6387,2.332,1.326,0.5709,0.7789,0.3323,0.1501,0.2393
546,47300,28,9.86E-05,7.59E-03,0.4067,0.7203,0.5331,0.3297,1.278,0.9429,0.5866,0.6994,0.4309,0.27,1.93,2.653,2.394,1.248,0.5429,3.658,3.292,1.717,0.7411,2.976,1.539,0.6709,0.8201,0.3539,0.1586,0.2418
547,47350,28,2.96E-05,5.83E-03,0.4028,0.6997,0.5345,0.3125,1.218,0.9274,0.5451,0.71,0.4135,0.2448,1.841,2.499,2.298,1.158,0.5084,3.406,3.12,1.574,0.685,2.873,1.438,0.6314,0.7404,0.3238,0.1473,0.2411
548,47400,28,1.51E-06,7.21E-03,0.6695,1.155,0.892,0.5108,1.998,1.538,0.8852,1.189,0.6787,0.3936,1.791,2.39,2.199,1.176,0.5622,3.202,2.928,1.581,0.7512,2.711,1.426,0.6874,0.8013,0.374,0.1799,0.2436
549,47450,28,5.03E-04,8.42E-03,0.4057,0.6966,0.5425,0.3064,1.207,0.9265,0.5371,0.7279,0.4045,0.2429,2.31,3.124,2.833,1.533,0.7168,4.24,3.822,2.091,0.9693,3.491,1.856,0.878,1.056,0.4778,0.2267,0.241
550,47500,28,6.07E-05,8.11E-03,0.4464,0.7408,0.6096,0.3105,1.241,1.006,0.5272,0.8354,0.4182,0.2284,2.543,3.429,3.068,1.754,0.7964,4.64,4.126,2.385,1.076,3.715,2.094,0.9584,1.246,0.5543,0.2553,0.2428
551,47550,28,2.02E-04,7.14E-03,0.2703,0.4508,0.3679,0.19,0.7634,0.6079,0.3288,0.5034,0.2527,0.1459,3.022,3.98,3.705,1.979,0.9771,5.258,4.871,2.623,1.287,4.549,2.414,1.197,1.318,0.6436,0.3256,0.2423
552,47600,28,8.27E-04,8.69E-03,0.1621,0.2801,0.2158,0.1239,0.4932,0.3682,0.2239,0.2894,0.1601,0.105,2.81,3.735,3.405,1.899,0.8727,4.981,4.515,2.542,1.155,4.136,2.284,1.057,1.312,0.5901,0.2804,0.2414
553,47650,28,4.80E-03,8.11E-03,0.1632,0.2761,0.2204,0.1191,0.478,0.3677,0.2129,0.3002,0.1555,9.89E-02,1.673,2.221,2.007,1.157,0.5196,2.959,2.661,1.542,0.6837,2.413,1.378,0.6209,0.8156,0.3635,0.1761,0.2417
554,47700,28,9.57E-06,6.35E-03,0.1286,0.2039,0.1805,7.96E-02,0.3418,0.2769,0.1457,0.2579,0.1021,6.96E-02,0.9738,1.271,1.181,0.6512,0.3124,1.669,1.54,0.8524,0.3998,1.435,0.7839,0.3773,0.4443,0.2109,0.1132,0.2413
555,47750,28,4.17E-04,9.16E-03,0.1054,0.1711,0.146,6.96E-02,0.2896,0.2312,0.1254,0.2052,9.03E-02,5.90E-02,0.7075,0.8658,0.8619,0.4575,0.2722,1.077,1.054,0.5645,0.3205,1.055,0.5505,0.3323,0.3062,0.1735,0.1176,0.2419
556,47800,28,2.53E-05,8.11E-03,0.1013,0.1659,0.1396,6.86E-02,0.2806,0.2243,0.1217,0.1945,9.01E-02,5.61E-02,0.5683,0.7039,0.6922,0.3688,0.2101,0.9064,0.8561,0.4666,0.2442,0.8457,0.4452,0.2564,0.2471,0.1325,8.84E-02,0.2419
557,47850,28,2.33E-03,8.44E-03,0.1042,0.174,0.1419,7.40E-02,0.2964,0.2342,0.1295,0.1946,9.79E-02,5.87E-02,0.7405,0.8668,0.9322,0.4232,0.2758,1.042,1.089,0.5056,0.3119,1.177,0.5277,0.3479,0.2515,0.1546,0.111,0.242
558,47900,28,6.17E-04,8.73E-03,0.1285,0.2145,0.1749,9.08E-02,0.3656,0.2883,0.1595,0.24,0.1198,7.25E-02,0.5416,0.6403,0.6918,0.2963,0.1927,0.7829,0.8136,0.3632,0.2202,0.8871,0.3726,0.247,0.1737,0.1027,7.33E-02,0.2415
559,47950,28,5.62E-04,7.54E-03,0.1118,0.1948,0.1483,8.77E-02,0.3539,0.2513,0.1677,0.2001,0.1089,8.44E-02,0.4746,0.5806,0.5975,0.2771,0.1645,0.7339,0.7291,0.3473,0.1916,0.7548,0.3447,0.2072,0.1697,9.41E-02,6.37E-02,0.2417
560,48000,28,7.12E-05,8.55E-03,8.30E-02,0.1426,0.111,6.30E-02,0.2671,0.1801,0.1311,0.1537,7.32E-02,7.16E-02,0.4586,0.6113,0.5687,0.2947,0.1512,0.8546,0.7509,0.4117,0.1818,0.7113,0.3555,0.1912,0.2071,8.77E-02,6.06E-02,0.2448
561,48050,28,1.66E-04,6.32E-03,9.28E-02,0.149,0.1294,5.96E-02,0.2551,0.2,0.1123,0.1843,7.51E-02,5.56E-02,0.3675,0.5323,0.4464,0.2571,9.29E-02,0.801,0.6403,0.3874,0.1174,0.5462,0.3055,0.1162,0.1923,5.70E-02,3.46E-02,0.2452
562,48100,28,8.94E-05,7.66E-03,0.1334,0.2227,0.1816,9.41E-02,0.3869,0.2954,0.1727,0.2512,0.1201,8.25E-02,0.3873,0.4914,0.4891,0.2292,0.1311,0.6533,0.6148,0.3052,0.1491,0.6217,0.2829,0.1687,0.1478,6.98E-02,5.52E-02,0.2423
563,48150,28,2.63E-04,9.56E-03,0.1844,0.3092,0.2496,0.1309,0.5401,0.4077,0.2421,0.3431,0.1661,0.1164,0.195,0.2507,0.241,0.1235,6.52E-02,0.3657,0.3005,0.181,5.98E-02,0.3031,0.1434,8.54E-02,9.57E-02,2.96E-02,3.59E-02,0.2428
564,48200,28,1.38E-05,7.93E-03,0.3008,0.5462,0.3867,0.2572,1.001,0.6973,0.477,0.4996,0.3257,0.2304,0.2117,0.2631,0.2696,0.1218,7.84E-02,0.376,0.3181,0.1849,6.89E-02,0.3514,0.1406,0.1098,9.69E-02,2.56E-02,4.65E-02,0.2431
565,48250,28,3.49E-05,7.88E-03,0.1562,0.2688,0.2092,0.1191,0.4725,0.3551,0.2153,0.2825,0.1544,0.1017,0.292,0.3623,0.375,0.1643,0.1125,0.4858,0.4492,0.2333,0.1175,0.4911,0.1951,0.1544,0.1202,4.53E-02,5.72E-02,0.2415
566,48300,28,1.87E-04,7.64E-03,0.3169,0.5485,0.4201,0.2425,0.9581,0.723,0.4287,0.5589,0.3172,0.1949,0.1823,0.2295,0.2304,0.1079,6.56E-02,0.3225,0.2786,0.1584,6.32E-02,0.2969,0.1262,8.95E-02,8.26E-02,2.60E-02,3.55E-02,0.2397
567,48350,28,2.81E-04,6.48E-03,0.244,0.4185,0.3255,0.1827,0.7271,0.5538,0.3232,0.4364,0.2391,0.1473,0.1874,0.2389,0.2395,0.1087,6.92E-02,0.352,0.2854,0.1754,5.94E-02,0.3178,0.1187,0.1001,9.83E-02,1.83E-02,4.37E-02,0.2392
568,48400,28,8.10E-06,8.25E-03,0.2486,0.4321,0.3295,0.1929,0.7638,0.5668,0.3488,0.4396,0.2494,0.1641,0.1832,0.2324,0.2376,0.1,6.18E-02,0.3693,0.2764,0.1766,3.51E-02,0.3196,0.1086,9.38E-02,9.41E-02,6.16E-03,4.71E-02,0.2393
569,48450,28,4.92E-05,7.32E-03,0.2394,0.4188,0.3179,0.1902,0.7422,0.5517,0.343,0.4239,0.2479,0.1622,0.3412,0.4556,0.4155,0.2277,0.103,0.655,0.5359,0.3399,0.1113,0.5161,0.2595,0.135,0.1843,5.03E-02,4.68E-02,0.243
570,48500,28,1.56E-05,9.32E-03,0.2313,0.4013,0.3085,0.1803,0.7117,0.5285,0.3292,0.4147,0.233,0.1582,0.1803,0.2731,0.2058,0.1462,3.73E-02,0.4511,0.3005,0.2448,3.45E-02,0.2441,0.1516,4.67E-02,0.145,2.03E-02,2.21E-02,0.2423
571,48550,28,4.04E-04,6.96E-03,0.2103,0.368,0.2788,0.1669,0.6623,0.4795,0.3118,0.3734,0.2123,0.1538,0.1606,0.2737,0.1822,0.1373,1.08E-02,0.5252,0.2923,0.2711,-1.69E-02,0.2191,0.1348,2.08E-02,0.1544,-9.36E-03,2.35E-02,0.2425
572,48600,28,2.76E-04,9.77E-03,0.1657,0.3046,0.2128,0.147,0.5747,0.3842,0.2862,0.2764,0.1814,0.1476,0.1196,0.2014,0.1403,9.53E-02,8.27E-03,0.3911,0.2199,0.1934,-1.81E-02,0.1733,9.64E-02,1.84E-02,0.104,-1.16E-02,2.11E-02,0.2428
573,48650,28,2.49E-03,8.00E-03,0.18,0.3239,0.2342,0.1522,0.6036,0.4117,0.2961,0.3091,0.1876,0.1525,0.2537,0.3529,0.3362,0.1328,5.40E-02,0.5332,0.4506,0.2169,5.12E-02,0.455,0.159,8.02E-02,9.98E-02,1.16E-02,2.57E-02,0.2436
